UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C197,F1C197,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02,I       
144564,"R",18031131,"R",35720652,"R",954035,"R",36674687,"R",54705818,"R",680000,"R",1375906,"R",2055906,"R",2310000,"R",375411,"R",2685411,"R",4741317,"R",34535138,"R",8131287,"R",0,"R",7298076,"R",49964501,"R",865116,"R",4754988,"R",49019463,"R",13945462,"R",129874,"R",68714903,"R",32040216,"R",0,"R",0,"R",2604979,"R",0,"R",0,"R",36000,"R",0,"R",36000,"R",1939795,"A",,"R",0,"A",,"R",787576,"R",5368350,"R",0,"R",4061136,"R",6331361,"R",8712832,"R",638680,"R",0,"R",121408,"R",74236,"R",1712963,"R",21652616,"R",27020966,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27020966,"R",8990039,"R",5844201,"R",658700,"R",127933,"R",900628,"R",1396800,"R",61777,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2745043,"R",710584,"R",165577,"R",0,"R",1423193,"R",426503,"R",19186,"R",1137084,"R",543362,"R",84252,"R",64509,"R",260876,"R",176671,"R",7414,"R",2359778,"R",1370259,"R",251688,"R",0,"R",354695,"R",366643,"R",16493,"R",4582460,"R",1637966,"R",659802,"R",205798,"R",1336582,"R",711986,"R",30326,"R",570362,"R",157889,"R",1290447,"R",1372940,"R",-3401943,"R",10305,"R",2354034,"R",2354034,"R",2081070,"R",289926,"R",71349,"R",19969,"R",1376486,"R",323340,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1713463,"R",0,"R",0,"R",0,"R",1858964,"R",0,"R",-145501,"R",25962971,"R",10966660,"R",2049257,"R",1708656,"R",11238398,"R",0,"R",27020966,"R",25962971,"R",1057995,"R",48906506,"R",0,"R",49964501,"R",4982008,"R",229938,"R",912828,"R",0,"R",0,"R",1049811,"R",7174585,"R",4820551,"R",0,"R",4820551,"R",2354034, 1,"R",5283565,"R",5900198
144865,"R",332542710,"R",182509550,"R",108036743,"R",290546293,"R",623089003,"R",25754101,"R",92592784,"R",118346885,"R",210112358,"R",2547414,"R",212659772,"R",331006657,"R",162345893,"R",32525118,"Z",0,"R",97211335,"R",292082346,"R",11210020,"R",0,"R",136793638,"R",39292773,"R",203356303,"R",390652734,"R",101138108,"R",0,"R",0,"R",54420351,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6732526,"A",,"R",0,"A",,"R",2547861,"R",63700738,"R",0,"R",17696226,"R",96390604,"R",19561119,"R",0,"R",0,"R",1318726,"R",2024357,"R",1821104,"R",138812136,"R",202512874,"R",0,"R",0,"R",0,"R",0,"R",0,"R",202512874,"R",90889781,"R",60668577,"R",7477699,"R",3790733,"R",6448843,"R",8814741,"R",3689188,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2093712,"R",946102,"R",241476,"R",87322,"R",530775,"R",203054,"R",84983,"R",11113391,"R",6284865,"R",1098324,"R",463505,"R",1737801,"R",1077807,"R",451089,"R",15034244,"R",9054813,"R",1430249,"R",627032,"R",1853853,"R",1458062,"R",610235,"R",20883372,"R",12148854,"R",4990560,"R",870981,"R",0,"R",2025327,"R",847650,"R",6430024,"R",1741760,"Z",0,"R",6814370,"R",-14986154,"Z",0,"R",6578760,"R",6578760,"R",14509411,"R",5576842,"R",798216,"R",605143,"R",5533115,"R",1407163,"R",588932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28824,"R",14280,"R",2868,"R",0,"R",11676,"R",0,"R",0,"R",161131495,"R",101124357,"R",17781152,"R",6444716,"R",29509193,"R",6272077,"R",202512874,"R",161131495,"R",41381379,"R",250700967,"R",0,"R",292082346,"R",14696911,"R",550880,"R",2868191,"R",5161,"Z",0,"R",10124746,"R",28245889,"R",21667129,"R",0,"R",21667129,"R",6578760, 1,"R",2792663,"R",2797458
144892,"R",100451066,"R",269602692,"R",7835287,"R",277437979,"R",377889045,"R",8929792,"R",23592554,"R",32522346,"R",141685132,"R",5720860,"R",147405992,"R",179928338,"R",161921484,"R",5574655,"R",459477,"R",30005091,"R",197960707,"R",20194212,"R",0,"R",290790242,"R",67332403,"R",69201059,"R",447517916,"R",177996684,"R",81460,"R",0,"R",75349113,"R",2963553,"R",2534502,"R",2643424,"R",310956,"R",2332468,"R",46248703,"R",0,"R",4486307,"R",0,"R",2637801,"R",136863403,"R",0,"R",47613750,"R",0,"R",14260410,"R",0,"R",49087,"R",1717722,"R",191893,"R",48558664,"R",112391526,"R",249254929,"R",0,"R",450244,"R",0,"R",1212275,"R",1662519,"R",250917448,"R",102742124,"R",56177269,"R",32477624,"R",5042785,"R",5051608,"R",3992838,"R",0,"R",1265980,"R",691781,"R",210148,"R",34793,"R",329258,"R",0,"R",0,"R",8372031,"R",3221987,"R",913947,"R",265035,"R",3908188,"R",62874,"R",0,"R",18391233,"R",9061686,"R",5012364,"R",1145049,"R",2021297,"R",1150837,"R",0,"R",22107730,"R",10063848,"R",3162831,"R",1385692,"R",6095314,"R",1400045,"R",0,"R",20689135,"R",11718387,"R",7105870,"R",989342,"R",118500,"R",757036,"R",0,"R",5338240,"R",2929424,"R",412437,"R",6326663,"R",-15006764,"R",0,"R",9073353,"R",9073353,"R",53647396,"R",15182292,"R",1325393,"R",5593187,"R",19399743,"R",7643134,"R",4503647,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",236288982,"R",111455490,"R",53137601,"R",14868320,"R",52323924,"R",4503647,"R",250917448,"R",236288982,"R",14628466,"R",183332241,"R",0,"R",197960707,"R",12684127,"R",1146448,"R",0,"R",0,"R",85364,"R",8311517,"R",22227456,"R",10869400,"R",2284703,"R",13154103,"R",9073353, 1,"R",32986789,"R",34187953
144944,"R",158485759,"R",94381275,"R",2308625,"R",96689900,"R",255175659,"R",7375000,"R",57889437,"R",65264437,"R",99467729,"R",512317,"R",99980046,"R",165244483,"R",35356731,"R",20371360,"R",0,"R",34203085,"R",89931176,"R",9166373,"R",0,"R",102900245,"R",8906303,"R",22340793,"R",143313714,"R",65351117,"R",0,"R",0,"R",15956943,"R",2936272,"R",12953147,"Z",0,"Z",0,"Z",0,"R",7388451,"A",,"R",6811,"A",,"R",719290,"R",39960914,"Z",0,"R",474436,"R",49166923,"R",15698514,"R",86611,"R",615791,"R",36369,"R",1032194,"R",30430,"R",67141268,"R",107102182,"Z",0,"R",29807,"R",0,"R",0,"R",29807,"R",107131989,"R",48850770,"R",22080382,"R",5867725,"R",2255935,"R",11233801,"R",5370078,"R",2042849,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",990015,"R",339664,"R",230945,"R",45719,"R",223455,"R",108831,"R",41401,"R",9322112,"R",4864256,"R",1454017,"R",430496,"R",1158747,"R",1024763,"R",389833,"R",11439907,"R",5712543,"R",1733204,"R",528158,"R",1730493,"R",1257239,"R",478270,"R",20212826,"R",6711890,"R",3962108,"R",933431,"R",5538174,"R",2221960,"R",845263,"R",4057982,"R",1234273,"R",0,"R",4690616,"R",-9982871,"Z",0,"R",4898865,"R",4898865,"R",8988928,"R",2635573,"R",376810,"R",30611,"R",5945934,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-2214985,"R",0,"R",0,"R",0,"R",-2214985,"R",0,"R",0,"R",102488438,"R",46402290,"R",14859082,"R",4224350,"R",33205100,"R",3797616,"R",107131989,"R",102488438,"R",4643551,"R",85287625,"R",0,"R",89931176,"R",3671884,"R",458672,"R",203203,"R",0,"R",0,"R",637318,"R",4971077,"R",72212,"R",0,"R",72212,"R",4898865, 1,"R",1744116,"R",2213765
145336,"R",48982447,"R",74994681,"R",3089838,"R",78084519,"R",127066966,"R",1681271,"R",9947897,"R",11629168,"R",29626680,"R",7622120,"R",37248800,"R",48877968,"R",50094043,"R",1257919,"R",0,"R",26837036,"R",78188998,"R",1389086,"R",5650831,"R",95757409,"R",21676792,"R",0,"R",124474118,"R",49479437,"R",0,"R",0,"R",29882217,"R",5483935,"R",492229,"R",999798,"R",0,"R",999798,"R",2080224,"R",0,"R",6278087,"R",0,"R",1150338,"R",46366828,"R",0,"R",28324400,"R",0,"R",5593162,"R",0,"R",0,"R",0,"R",54664,"R",17363000,"R",51335226,"R",97702054,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97702054,"R",44929370,"R",26020064,"R",10190066,"R",1539378,"R",3507146,"R",3672716,"R",0,"R",1438487,"R",625763,"R",63624,"R",49286,"R",582226,"R",117588,"R",0,"R",13106195,"R",6068143,"R",4400086,"R",449047,"R",1117563,"R",1071356,"R",0,"R",2460467,"R",1281580,"R",0,"R",84301,"R",893457,"R",201129,"R",0,"R",4630795,"R",2252289,"R",93676,"R",158661,"R",1747628,"R",378541,"R",0,"R",17193650,"R",6514409,"R",5234924,"R",578818,"R",3184672,"R",1380970,"R",299857,"R",3266278,"R",0,"R",0,"R",3702947,"R",-6969225,"R",0,"R",1921637,"R",1921637,"R",1797385,"R",630186,"R",0,"R",61581,"R",958693,"R",146925,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33246,"R",0,"R",0,"R",0,"R",33246,"R",0,"R",0,"R",87511232,"R",46658712,"R",19982376,"R",2921072,"R",17649215,"R",299857,"R",97702054,"R",87511232,"R",10190822,"R",67998176,"R",0,"R",78188998,"R",5593162,"R",2050280,"R",110170,"R",0,"R",395369,"R",108084,"R",8257065,"R",6335428,"R",0,"R",6335428,"R",1921637, 1,"R",1121440,"R",1133562
145521,"R",21690455,"R",18640714,"R",110000,"R",18750714,"R",40441169,"R",495000,"R",8448777,"R",8943777,"R",1880000,"R",4481761,"R",6361761,"R",15305538,"R",12852116,"R",9939454,"R",0,"R",2344061,"R",25135631,"R",3641595,"R",0,"R",23523375,"R",7000283,"R",0,"R",34165253,"R",15414538,"R",0,"R",0,"R",3814967,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1756049,"A",,"R",0,"A",,"R",2513941,"R",8084957,"R",4817525,"R",2219558,"R",9238053,"R",3569629,"R",547930,"R",0,"R",346688,"R",49187,"R",-646635,"R",20141935,"R",28226892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28226892,"R",8449380,"R",5894348,"R",835505,"R",429182,"R",542011,"R",748334,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4930844,"R",940975,"R",200765,"R",250460,"R",3101935,"R",436709,"Z",0,"R",919546,"R",530555,"R",131856,"R",46708,"R",128986,"R",81441,"Z",0,"R",4782060,"R",1324922,"R",310093,"R",242902,"R",2480611,"R",423532,"Z",0,"R",4258277,"R",1338858,"R",561890,"R",149097,"R",1948463,"R",259969,"Z",0,"R",951627,"R",243464,"R",126199,"R",816966,"R",-2138256,"Z",0,"R",147490,"R",147490,"R",1829497,"R",212534,"R",43827,"R",107975,"R",1276890,"R",188271,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2196046,"R",0,"R",0,"R",0,"R",2196046,"R",0,"R",0,"R",27513140,"R",11193819,"R",2327400,"R",1352523,"R",12639398,"R",0,"R",28226892,"R",27513140,"R",713752,"R",24421879,"R",0,"R",25135631,"R",3569629,"R",33027,"R",0,"Z",0,"Z",0,"R",0,"R",3602656,"R",1642058,"R",1813108,"R",3455166,"R",147490, 1,"R",5101793,"R",5882376
145600,"R",633777873,"R",1244685971,"R",337721891,"R",1582407862,"R",2216185735,"R",77791444,"R",270025165,"R",347816609,"R",642874034,"R",116018899,"R",758892933,"R",1106709542,"R",673555949,"R",178209195,"R",4349923,"R",253361126,"R",1109476193,"R",62272497,"R",285029828,"R",1461193499,"R",572560178,"R",30445797,"R",2411501799,"R",1073398346,"Z",0,"Z",0,"R",260770521,"R",282830897,"R",21076857,"R",47204672,"R",5861494,"R",41343178,"R",136549932,"R",576852305,"R",117968582,"R",8164298,"R",192345681,"R",1643763745,"Z",0,"R",243456922,"Z",0,"R",29987236,"Z",0,"Z",0,"R",33624077,"R",13592412,"R",318606206,"R",639266853,"R",2283030598,"R",11932947,"R",484864,"R",250,"R",0,"R",12418061,"R",2295448659,"R",570031834,"R",278588640,"R",123418985,"R",22433015,"R",100875220,"R",37274604,"R",7441370,"R",295386336,"R",133511389,"R",37955905,"R",9568297,"R",95278153,"R",15898643,"R",3173949,"R",200408355,"R",71505859,"R",24490684,"R",5356843,"R",88377114,"R",8900909,"R",1776946,"R",132988331,"R",59694878,"R",26906955,"R",4497781,"R",32923241,"R",7473494,"R",1491982,"R",43913465,"R",19208645,"R",10670599,"R",1667335,"R",9043369,"R",2770437,"R",553080,"R",43958218,"R",17117648,"R",17994020,"R",2294132,"R",1979499,"R",3811921,"R",760998,"R",31901173,"R",7481461,"R",2197649,"R",72091476,"R",-114400752,"R",728993,"R",56641115,"R",56641115,"R",141279906,"R",23988146,"R",9884492,"R",13478551,"R",68673366,"R",3140710,"R",22114641,"R",619451321,"R",253844828,"R",125033554,"R",20029637,"R",183417966,"R",35130034,"R",1995302,"R",7862230,"Z",0,"Z",0,"R",399486,"R",7462744,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2111921111,"R",889361206,"R",383836655,"R",81922726,"R",716763263,"R",40037261,"R",2295448659,"R",2111921111,"R",183527548,"R",886117466,"R",39831179,"R",1109476193,"R",29987236,"R",4840449,"R",94957435,"Z",0,"R",4436145,"R",1818527,"R",136039792,"R",79196436,"R",202241,"R",79398677,"R",56641115, 1,"R",136716604,"R",157549448
145637,"R",479592591,"R",1704788328,"R",485489413,"R",2190277741,"R",2669870332,"R",97606459,"R",289495273,"R",387101732,"R",770131736,"R",113536599,"R",883668335,"R",1270770067,"R",1089749875,"R",239196564,"R",30182786,"R",39971040,"R",1399100265,"R",68714656,"R",365369215,"R",1876726472,"R",1073480311,"R",78209553,"R",3462500207,"R",1592020714,"Z",0,"Z",0,"R",538279363,"R",369985437,"R",54108409,"R",99056337,"R",4659224,"R",94397113,"R",219017403,"Z",0,"R",130609194,"R",4796162,"R",7467444,"R",1423319749,"Z",0,"R",257231744,"Z",0,"R",69018014,"Z",0,"Z",0,"R",106582209,"R",29678750,"R",260500960,"R",723011677,"R",2146331426,"R",8677410,"R",61345644,"R",97813,"R",0,"R",70120867,"R",2216452293,"R",564177147,"R",290790338,"R",133909853,"R",41825374,"R",37266494,"R",56063154,"R",4321934,"R",444113050,"R",197240301,"R",45225860,"R",23878581,"R",143293776,"R",32007091,"R",2467441,"R",228640653,"R",96471563,"R",34593173,"R",12907533,"R",66033225,"R",17301387,"R",1333772,"R",257110101,"R",109857099,"R",46278062,"R",14785629,"R",64842664,"R",19818806,"R",1527841,"R",94336567,"R",36483169,"R",16031592,"R",5171765,"R",29183342,"R",6932286,"R",534413,"R",62200559,"R",22322867,"R",25760357,"R",5326230,"R",1101398,"R",7139333,"R",550374,"R",19272855,"R",4646619,"R",2355640,"R",124604463,"R",-151122992,"R",243415,"R",155928328,"R",155928328,"R",234128699,"R",61344814,"R",27006203,"R",13692183,"R",95835422,"R",11662902,"R",24587175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6587899,"R",1071585,"R",428591,"R",1958759,"R",2905714,"R",198033,"R",25217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2047223003,"R",834854591,"R",333880310,"R",121901694,"R",720994826,"R",35591582,"R",2216452293,"R",2047223003,"R",169229290,"R",1277512387,"R",-47641412,"R",1399100265,"R",23499414,"R",10664120,"R",220074709,"Z",0,"R",24038102,"R",6032722,"R",284309067,"R",125829985,"R",2550754,"R",128380739,"R",155928328, 1,"R",729373126,"R",829809585
145682,"R",105254188,"R",106792798,"R",28072561,"R",134865359,"R",240119547,"R",4040000,"R",43987035,"R",48027035,"R",52521579,"R",0,"R",52521579,"R",100548614,"R",84956934,"R",16773510,"Z",0,"R",37840489,"R",139570933,"R",20048359,"Z",0,"R",131784173,"R",48689414,"R",12441910,"R",212963856,"R",90376994,"Z",0,"Z",0,"R",22215824,"R",6954083,"R",11840736,"R",1275627,"R",1275627,"Z",0,"R",9514789,"A",,"Z",0,"A",,"R",5390357,"R",57191416,"R",3050742,"R",11495075,"R",30890330,"R",14830427,"R",0,"R",0,"R",0,"R",1947320,"R",17698,"R",62231592,"R",119423008,"R",0,"R",0,"R",0,"R",0,"R",0,"R",119423008,"R",33097475,"R",22226042,"R",3298013,"R",1783105,"R",1817186,"R",3526358,"R",446771,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2549871,"R",1354434,"R",383732,"R",137162,"R",368918,"R",271258,"R",34367,"R",3538140,"R",1791135,"R",285765,"R",182883,"R",870856,"R",361678,"R",45823,"R",5119726,"R",2388960,"R",659907,"R",274324,"R",1185284,"R",542517,"R",68734,"R",23157670,"R",6389466,"R",9130865,"R",1554502,"R",2619083,"R",3074261,"R",389493,"R",4198649,"R",1049430,"Z",0,"R",3793865,"R",-9041944,"Z",0,"R",27079812,"R",27079812,"R",12417246,"R",1845101,"R",253306,"R",640089,"R",8252499,"R",1265872,"R",160379,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4572065,"R",0,"R",0,"R",0,"R",4572065,"R",0,"R",0,"R",111532005,"R",40193787,"R",15061018,"R",4572065,"R",50559568,"R",1145567,"R",119423008,"R",111532005,"R",7891003,"R",130679930,"R",1000000,"R",139570933,"R",14830427,"R",10272479,"R",1552845,"Z",0,"R",424061,"R",841968,"R",27921780,"R",841968,"R",0,"R",841968,"R",27079812, 1,"R",6205816,"R",8253202
145707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1167736,"R",0,"R",0,"R",0,"R",0,"R",0,"R",320592,"A",,"R",309023,"A",,"R",0,"R",1797351,"R",2822818,"R",4700129,"R",936972,"R",2769844,"R",0,"R",0,"R",0,"R",75314,"R",86628,"R",11391705,"R",13189056,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13189056,"R",3624549,"R",2548646,"R",263556,"R",281401,"R",242525,"R",280079,"R",8342,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",287362,"R",115648,"R",20585,"R",22310,"R",105953,"R",22205,"R",661,"R",128031,"R",90297,"R",16887,"R",9940,"R",719,"R",9893,"R",295,"R",2853099,"R",610601,"R",133438,"R",221507,"R",1660519,"R",220467,"R",6567,"R",1502554,"R",771799,"R",251464,"R",116655,"R",243072,"R",116106,"R",3458,"R",199227,"R",40343,"Z",0,"R",409180,"R",-648750,"Z",0,"R",1219835,"R",1219835,"R",702995,"R",272083,"R",27316,"Z",0,"R",403596,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",668073,"R",0,"R",0,"R",0,"R",668073,"R",0,"R",0,"R",10986498,"R",4608301,"R",753589,"R",651813,"R",4953472,"R",19323,"A",,"A",,"A",,"A",,"A",,"A",,"R",2686066,"R",83778,"R",0,"R",0,"R",0,"R",4876128,"R",7645972,"R",2330546,"R",4095591,"R",6426137,"R",1219835, 2,"A",,"A",.
145813,"R",132615673,"R",297450979,"R",168728747,"R",466179726,"R",598795399,"R",7001768,"R",38673641,"R",45675409,"R",117598593,"R",15703193,"R",133301786,"R",178977195,"R",285373087,"R",9455338,"R",0,"R",124989779,"R",419818204,"R",47221594,"R",12682559,"R",422051885,"R",147687722,"R",80378947,"R",710022707,"R",318034775,"R",6782814,"R",0,"R",152516115,"R",11978709,"R",3192318,"R",4673339,"R",29514,"R",4643825,"R",81017810,"R",0,"R",2634827,"R",0,"R",23734054,"R",279747172,"R",0,"R",92877938,"R",0,"R",16642744,"R",0,"R",0,"R",256484,"R",2352613,"R",81666312,"R",193796091,"R",473543263,"R",7583879,"R",927928,"R",0,"R",0,"R",8511807,"R",482055070,"R",154320373,"R",94543901,"R",37831826,"R",3162859,"R",12181202,"R",6022246,"R",578339,"R",19684455,"R",10549779,"R",4221504,"R",408468,"R",3652269,"R",777745,"R",74690,"R",19336159,"R",7239160,"R",2896756,"R",434262,"R",7859717,"R",826858,"R",79406,"R",20053462,"R",11503250,"R",4603036,"R",408138,"R",2687294,"R",777115,"R",74629,"R",49963197,"R",20659119,"R",8266765,"R",1015566,"R",17902357,"R",1933690,"R",185700,"R",47771065,"R",19623061,"R",7852185,"R",4484850,"R",7606860,"R",7384039,"R",820070,"R",16137188,"R",6457310,"R",849496,"R",5936829,"R",-29536156,"R",155333,"R",31674364,"R",31674364,"R",89530381,"R",19103521,"R",7644291,"R",7175759,"R",42480235,"R",11814463,"R",1312112,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9857053,"R",0,"R",0,"R",0,"R",9857053,"R",0,"R",0,"R",442190509,"R",199358979,"R",79773673,"R",17939398,"R",141838180,"R",3280279,"R",482055070,"R",442190509,"R",39864561,"R",379953643,"R",0,"R",419818204,"R",16088079,"R",2370562,"R",19313,"R",0,"R",50740,"R",56863522,"R",75392216,"R",33167914,"R",10549938,"R",43717852,"R",31674364, 1,"R",46243315,"R",59521293
145831,"R",40513395,"R",30462564,"R",0,"R",30462564,"R",70975959,"R",1265000,"R",11226214,"R",12491214,"R",1084963,"R",169157,"R",1254120,"R",13745334,"R",29637009,"R",17068273,"Z",0,"R",10525343,"R",57230625,"R",8616508,"Z",0,"R",34855112,"R",23074871,"R",1558450,"R",68104941,"R",37642377,"Z",0,"Z",0,"R",1881373,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3224809,"A",,"Z",0,"A",,"R",1191923,"R",6298105,"Z",0,"R",6779055,"R",10978512,"R",7766482,"Z",0,"Z",0,"R",131414,"R",417767,"R",0,"R",26073230,"R",32371335,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",32371335,"R",12636816,"R",8874548,"R",1268620,"R",704000,"R",304948,"R",1484700,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2688563,"R",806241,"R",135635,"Z",0,"R",1430807,"R",315880,"Z",0,"R",1325806,"R",740905,"R",117743,"Z",0,"R",311388,"R",155770,"Z",0,"R",1688120,"R",1241590,"R",241373,"Z",0,"R",6822,"R",198335,"Z",0,"R",6723990,"R",2285718,"R",687891,"R",312576,"R",2401647,"R",863450,"R",172708,"R",0,"R",0,"R",0,"R",3337671,"R",-3337671,"R",0,"R",5275059,"R",5275059,"R",3344835,"R",550732,"R",156826,"R",7164,"R",2310577,"R",319536,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-2058735,"R",1059716,"R",2723780,"R",374848,"R",-6217079,"R",0,"R",0,"R",31624454,"R",15559450,"R",5331868,"R",1398588,"R",9161840,"R",172708,"R",32371335,"R",31624454,"R",746881,"R",56656452,"R",-172708,"R",57230625,"R",4747022,"R",198695,"R",1079712,"R",0,"R",0,"R",0,"R",6025429,"R",59392,"R",690978,"R",750370,"R",5275059, 2,"A",,"A",.
